Table	CompID	Hero	Role	Win Rate %	Games Played
2	139	Ana	Ranged Assassin		
2	139	Ana	Ranged Assassin		
1	139	Ana		46.61	197
2	140	Ana	Melee Assassin		
2	140	Ana	Tank		
2	140	Ana	Healer		
2	140	Ana	Ranged Assassin		
2	140	Ana	Ranged Assassin		
1	140	Ana		46.35	4858
2	141	Ana	Tank		
2	141	Ana	Tank		
2	141	Ana	Healer		
2	141	Ana	Ranged Assassin		
2	141	Ana	Ranged Assassin		
1	141	Ana		46.13	900
2	142	Ana	Melee Assassin		
2	142	Ana	Melee Assassin		
2	142	Ana	Melee Assassin		
2	142	Ana	Healer		
2	142	Ana	Ranged Assassin		
1	142	Ana		46	193
2	143	Ana	Melee Assassin		
2	143	Ana	Melee Assassin		
2	143	Ana	Bruiser		
2	143	Ana	Healer		
2	143	Ana	Ranged Assassin		
1	143	Ana		45.94	1219
2	144	Ana	Support		
2	144	Ana	Tank		
2	144	Ana	Bruiser		
2	144	Ana	Healer		
2	144	Ana	Ranged Assassin		
1	144	Ana		45.87	1525
2	145	Ana	Support		
2	145	Ana	Melee Assassin		
2	145	Ana	Melee Assassin		
2	145	Ana	Bruiser		
2	145	Ana	Healer		
1	145	Ana		45.67	166
2	146	Ana	Melee Assassin		
2	146	Ana	Melee Assassin		
2	146	Ana	Healer		
2	146	Ana	Ranged Assassin		
2	146	Ana	Ranged Assassin		
1	146	Ana		45.62	1328
2	147	Ana	Melee Assassin		
2	147	Ana	Bruiser		
2	147	Ana	Healer		
2	147	Ana	Ranged Assassin		
2	147	Ana	Ranged Assassin		
1	147	Ana		44.87	4488
2	148	Ana	Tank		
2	148	Ana	Tank		
2	148	Ana	Bruiser		
2	148	Ana	Healer		
2	148	Ana	Ranged Assassin		
1	148	Ana		44.54	425
2	149	Ana	Support		
2	149	Ana	Melee Assassin		
2	149	Ana	Bruiser		
2	149	Ana	Healer		
2	149	Ana	Ranged Assassin		
1	149	Ana		44.19	1445
2	150	Ana	Support		
2	150	Ana	Bruiser		
2	150	Ana	Bruiser		
2	150	Ana	Healer		
2	150	Ana	Ranged Assassin		
1	150	Ana		44.14	681
2	151	Ana	Melee Assassin		
2	151	Ana	Tank		
2	151	Ana	Tank		
2	151	Ana	Healer		
2	151	Ana	Ranged Assassin		
1	151	Ana		43.99	542
2	152	Ana	Support		
2	152	Ana	Melee Assassin		
2	152	Ana	Tank		
2	152	Ana	Healer		
2	152	Ana	Ranged Assassin		
1	152	Ana		43.21	1342
2	153	Ana	Support		
2	153	Ana	Melee Assassin		
2	153	Ana	Bruiser		
2	153	Ana	Bruiser		
2	153	Ana	Healer		
1	153	Ana		43.13	202
2	154	Ana	Support		
2	154	Ana	Melee Assassin		
2	154	Ana	Tank		
2	154	Ana	Bruiser		
2	154	Ana	Healer		
1	154	Ana		42.46	400
2	155	Ana	Melee Assassin		
2	155	Ana	Healer		
2	155	Ana	Ranged Assassin		
2	155	Ana	Ranged Assassin		
2	155	Ana	Ranged Assassin		
1	155	Ana		42.34	4664
2	156	Ana	Tank		
2	156	Ana	Healer		
2	156	Ana	Ranged Assassin		
2	156	Ana	Ranged Assassin		
2	156	Ana	Ranged Assassin		
1	156	Ana		42.14	5148
2	157	Ana	Support		
2	157	Ana	Melee Assassin		
2	157	Ana	Healer		
2	157	Ana	Ranged Assassin		
2	157	Ana	Ranged Assassin		
1	157	Ana		41.73	2211
2	158	Ana	Support		
2	158	Ana	Tank		
2	158	Ana	Bruiser		
2	158	Ana	Bruiser		
2	158	Ana	Healer		
1	158	Ana		41.53	157
2	159	Ana	Bruiser		
2	159	Ana	Healer		
2	159	Ana	Ranged Assassin		
2	159	Ana	Ranged Assassin		
2	159	Ana	Ranged Assassin		
1	159	Ana		40.82	5074
2	160	Ana	Support		
2	160	Ana	Melee Assassin		
2	160	Ana	Melee Assassin		
2	160	Ana	Tank		
2	160	Ana	Healer		
1	160	Ana		40.73	154
2	161	Ana	Support		
2	161	Ana	Bruiser		
2	161	Ana	Healer		
2	161	Ana	Ranged Assassin		
2	161	Ana	Ranged Assassin		
1	161	Ana		39.49	2541
2	162	Ana	Support		
2	162	Ana	Tank		
2	162	Ana	Healer		
2	162	Ana	Ranged Assassin		
2	162	Ana	Ranged Assassin		
1	162	Ana		38.33	2300
2	163	Ana	Support		
2	163	Ana	Tank		
2	163	Ana	Tank		
2	163	Ana	Healer		
2	163	Ana	Ranged Assassin		
1	163	Ana		34.97	179
2	164	Anduin	Tank		
2	164	Anduin	Bruiser		
2	164	Anduin	Healer		
2	164	Anduin	Healer		
2	164	Anduin	Ranged Assassin		
1	164	Anduin		59.43	196
2	165	Anduin	Melee Assassin		
2	165	Anduin	Melee Assassin		
2	165	Anduin	Tank		
2	165	Anduin	Bruiser		
2	165	Anduin	Healer		
1	165	Anduin		58.73	110
2	166	Anduin	Tank		
2	166	Anduin	Bruiser		
2	166	Anduin	Healer		
2	166	Anduin	Ranged Assassin		
2	166	Anduin	Ranged Assassin		
1	166	Anduin		56.36	17133
2	167	Anduin	Melee Assassin		
2	167	Anduin	Healer		
2	167	Anduin	Healer		
2	167	Anduin	Ranged Assassin		
2	167	Anduin	Ranged Assassin		
1	167	Anduin		56.09	125
2	168	Anduin	Melee Assassin		
2	168	Anduin	Tank		
2	168	Anduin	Bruiser		
2	168	Anduin	Healer		
2	168	Anduin	Ranged Assassin		
1	168	Anduin		55.16	8837
2	169	Anduin	Melee Assassin		
2	169	Anduin	Tank		
2	169	Anduin	Healer		
2	169	Anduin	Healer		
2	169	Anduin	Ranged Assassin		
1	169	Anduin		54.81	154
2	170	Anduin	Bruiser		
2	170	Anduin	Healer		
2	170	Anduin	Healer		
2	170	Anduin	Ranged Assassin		
2	170	Anduin	Ranged Assassin		
1	170	Anduin		54.8	217
2	171	Anduin	Support		
2	171	Anduin	Melee Assassin		
2	171	Anduin	Melee Assassin		
2	171	Anduin	Healer		
2	171	Anduin	Ranged Assassin		
1	171	Anduin		54.64	653
2	172	Anduin	Bruiser		
2	172	Anduin	Bruiser		
2	172	Anduin	Bruiser		
2	172	Anduin	Healer		
2	172	Anduin	Ranged Assassin		
1	172	Anduin		54.61	718
2	173	Anduin	Melee Assassin		
2	173	Anduin	Bruiser		
2	173	Anduin	Healer		
2	173	Anduin	Healer		
2	173	Anduin	Ranged Assassin		
1	173	Anduin		54.35	124
2	174	Anduin	Melee Assassin		
2	174	Anduin	Melee Assassin		
2	174	Anduin	Melee Assassin		
2	174	Anduin	Healer		
2	174	Anduin	Ranged Assassin		
1	174	Anduin		54.17	434
2	175	Anduin	Melee Assassin		
2	175	Anduin	Bruiser		
2	175	Anduin	Bruiser		
2	175	Anduin	Healer		
2	175	Anduin	Ranged Assassin		
1	175	Anduin		53.65	3237
2	176	Anduin	Tank		
2	176	Anduin	Bruiser		
2	176	Anduin	Bruiser		
2	176	Anduin	Healer		
2	176	Anduin	Ranged Assassin		
1	176	Anduin		53.58	3259
2	177	Anduin	Melee Assassin		
2	177	Anduin	Melee Assassin		
2	177	Anduin	Healer		
2	177	Anduin	Ranged Assassin		
2	177	Anduin	Ranged Assassin		
1	177	Anduin		53.57	2884
2	178	Anduin	Bruiser		
2	178	Anduin	Bruiser		
2	178	Anduin	Healer		
2	178	Anduin	Ranged Assassin		
2	178	Anduin	Ranged Assassin		
1	178	Anduin		53.24	5365
2	179	Anduin	Melee Assassin		
2	179	Anduin	Melee Assassin		
2	179	Anduin	Bruiser		
2	179	Anduin	Healer		
2	179	Anduin	Ranged Assassin		
1	179	Anduin		53.17	2709
2	180	Anduin	Support		
2	180	Anduin	Melee Assassin		
2	180	Anduin	Bruiser		
2	180	Anduin	Bruiser		
2	180	Anduin	Healer		
1	180	Anduin		52.89	405
2	181	Anduin	Melee Assassin		
2	181	Anduin	Bruiser		
2	181	Anduin	Healer		
2	181	Anduin	Ranged Assassin		
2	181	Anduin	Ranged Assassin		
1	181	Anduin		52.68	9897
2	182	Anduin	Support		
2	182	Anduin	Melee Assassin		
2	182	Anduin	Bruiser		
2	182	Anduin	Healer		
2	182	Anduin	Ranged Assassin		
1	182	Anduin		52.07	2557
2	183	Anduin	Support		
2	183	Anduin	Bruiser		
2	183	Anduin	Bruiser		
2	183	Anduin	Bruiser		
2	183	Anduin	Healer		
1	183	Anduin		51.74	104
2	184	Anduin	Melee Assassin		
2	184	Anduin	Tank		
2	184	Anduin	Healer		
2	184	Anduin	Ranged Assassin		
2	184	Anduin	Ranged Assassin		
1	184	Anduin		51.67	10854
2	185	Anduin	Melee Assassin		
2	185	Anduin	Melee Assassin		
2	185	Anduin	Tank		
2	185	Anduin	Healer		
2	185	Anduin	Ranged Assassin		
1	185	Anduin		50.7	2922
2	186	Anduin	Melee Assassin		
2	186	Anduin	Tank		
2	186	Anduin	Bruiser		
2	186	Anduin	Bruiser		
2	186	Anduin	Healer		
1	186	Anduin		50.7	129
2	187	Anduin	Tank		
2	187	Anduin	Tank		
2	187	Anduin	Healer		
2	187	Anduin	Ranged Assassin		
2	187	Anduin	Ranged Assassin		
1	187	Anduin		50.49	1994
2	188	Anduin	Support		
2	188	Anduin	Melee Assassin		
2	188	Anduin	Tank		
2	188	Anduin	Healer		
2	188	Anduin	Ranged Assassin		
1	188	Anduin		50.43	2645
2	189	Anduin	Melee Assassin		
2	189	Anduin	Healer		
2	189	Anduin	Ranged Assassin		
2	189	Anduin	Ranged Assassin		
2	189	Anduin	Ranged Assassin		
1	189	Anduin		50.15	9851
2	190	Anduin	Support		
2	190	Anduin	Melee Assassin		
2	190	Anduin	Healer		
2	190	Anduin	Ranged Assassin		
2	190	Anduin	Ranged Assassin		
1	190	Anduin		50.13	3444
2	191	Anduin	Tank		
2	191	Anduin	Healer		
2	191	Anduin	Healer		
2	191	Anduin	Ranged Assassin		
2	191	Anduin	Ranged Assassin		
1	191	Anduin		50.04	237
2	192	Anduin	Support		
2	192	Anduin	Tank		
2	192	Anduin	Bruiser		
2	192	Anduin	Healer		
2	192	Anduin	Ranged Assassin		
1	192	Anduin		49.76	3020
2	193	Anduin	Melee Assassin		
2	193	Anduin	Tank		
2	193	Anduin	Tank		
2	193	Anduin	Healer		
2	193	Anduin	Ranged Assassin		
1	193	Anduin		49.67	1125
2	194	Anduin	Support		
2	194	Anduin	Bruiser		
2	194	Anduin	Bruiser		
2	194	Anduin	Healer		
2	194	Anduin	Ranged Assassin		
1	194	Anduin		49.06	1326
2	195	Anduin	Bruiser		
2	195	Anduin	Healer		
2	195	Anduin	Ranged Assassin		
2	195	Anduin	Ranged Assassin		
2	195	Anduin	Ranged Assassin		
1	195	Anduin		48.99	10769
2	196	Anduin	Support		
2	196	Anduin	Melee Assassin		
2	196	Anduin	Melee Assassin		
2	196	Anduin	Bruiser		
2	196	Anduin	Healer		
1	196	Anduin		48.8	325
2	197	Anduin	Tank		
2	197	Anduin	Tank		
2	197	Anduin	Bruiser		
2	197	Anduin	Healer		
2	197	Anduin	Ranged Assassin		
1	197	Anduin		48.42	970
2	198	Anduin	Support		
2	198	Anduin	Tank		
2	198	Anduin	Bruiser		
2	198	Anduin	Bruiser		
2	198	Anduin	Healer		
1	198	Anduin		48.01	357
2	199	Anduin	Tank		
2	199	Anduin	Healer		
2	199	Anduin	Ranged Assassin		
2	199	Anduin	Ranged Assassin		
2	199	Anduin	Ranged Assassin		
1	199	Anduin		47.72	11110
2	200	Anduin	Support		
2	200	Anduin	Melee Assassin		
2	200	Anduin	Tank		
2	200	Anduin	Bruiser		
2	200	Anduin	Healer		
1	200	Anduin		47.55	824
2	201	Anduin	Support		
2	201	Anduin	Bruiser		
2	201	Anduin	Healer		
2	201	Anduin	Ranged Assassin		
2	201	Anduin	Ranged Assassin		
1	201	Anduin		47.19	4067
2	202	Anduin	Support		
2	202	Anduin	Tank		
2	202	Anduin	Healer		
2	202	Anduin	Ranged Assassin		
2	202	Anduin	Ranged Assassin		
1	202	Anduin		45.31	3915
2	203	Anduin	Support		
2	203	Anduin	Melee Assassin		
2	203	Anduin	Melee Assassin		
2	203	Anduin	Tank		
2	203	Anduin	Healer		
1	203	Anduin		45.21	307
2	204	Anduin	Support		
2	204	Anduin	Tank		
2	204	Anduin	Tank		
2	204	Anduin	Healer		
2	204	Anduin	Ranged Assassin		
1	204	Anduin		42.78	373
2	205	Anduin	Support		
2	205	Anduin	Melee Assassin		
2	205	Anduin	Tank		
2	205	Anduin	Tank		
2	205	Anduin	Healer		
1	205	Anduin		42.3	113
2	206	Anubarak	Tank		
2	206	Anubarak	Bruiser		
2	206	Anubarak	Bruiser		
2	206	Anubarak	Ranged Assassin		
2	206	Anubarak	Ranged Assassin		
1	206	Anubarak		58.89	889
2	207	Anubarak	Tank		
2	207	Anubarak	Bruiser		
2	207	Anubarak	Healer		
2	207	Anubarak	Ranged Assassin		
2	207	Anubarak	Ranged Assassin		
1	207	Anubarak		58.03	9012
2	208	Anubarak	Melee Assassin		
2	208	Anubarak	Tank		
2	208	Anubarak	Bruiser		
2	208	Anubarak	Ranged Assassin		
2	208	Anubarak	Ranged Assassin		
1	208	Anubarak		56.91	1866
2	209	Anubarak	Melee Assassin		
2	209	Anubarak	Tank		
2	209	Anubarak	Bruiser		
2	209	Anubarak	Healer		
2	209	Anubarak	Ranged Assassin		
1	209	Anubarak		56.49	4057
2	210	Anubarak	Support		
2	210	Anubarak	Tank		
2	210	Anubarak	Bruiser		
2	210	Anubarak	Bruiser		
2	210	Anubarak	Ranged Assassin		
1	210	Anubarak		55.97	159
2	211	Anubarak	Support		
2	211	Anubarak	Melee Assassin		
2	211	Anubarak	Tank		
2	211	Anubarak	Bruiser		
2	211	Anubarak	Ranged Assassin		
1	211	Anubarak		55.77	338
2	212	Anubarak	Support		
2	212	Anubarak	Tank		
2	212	Anubarak	Bruiser		
2	212	Anubarak	Ranged Assassin		
2	212	Anubarak	Ranged Assassin		
1	212	Anubarak		55.62	518
2	213	Anubarak	Tank		
2	213	Anubarak	Tank		
2	213	Anubarak	Bruiser		
2	213	Anubarak	Ranged Assassin		
2	213	Anubarak	Ranged Assassin		
1	213	Anubarak		55.28	687
2	214	Anubarak	Support		
2	214	Anubarak	Melee Assassin		
2	214	Anubarak	Melee Assassin		
2	214	Anubarak	Tank		
2	214	Anubarak	Ranged Assassin		
1	214	Anubarak		55.09	134
2	215	Anubarak	Melee Assassin		
2	215	Anubarak	Melee Assassin		
2	215	Anubarak	Tank		
2	215	Anubarak	Ranged Assassin		
2	215	Anubarak	Ranged Assassin		
1	215	Anubarak		54.15	772
2	216	Anubarak	Support		
2	216	Anubarak	Melee Assassin		
2	216	Anubarak	Tank		
2	216	Anubarak	Tank		
2	216	Anubarak	Ranged Assassin		
1	216	Anubarak		54.12	107
2	217	Anubarak	Tank		
2	217	Anubarak	Bruiser		
2	217	Anubarak	Bruiser		
2	217	Anubarak	Healer		
2	217	Anubarak	Ranged Assassin		
1	217	Anubarak		53.5	1571
2	218	Anubarak	Tank		
2	218	Anubarak	Bruiser		
2	218	Anubarak	Ranged Assassin		
2	218	Anubarak	Ranged Assassin		
2	218	Anubarak	Ranged Assassin		
1	218	Anubarak		53.22	1551
2	219	Anubarak	Melee Assassin		
2	219	Anubarak	Tank		
2	219	Anubarak	Ranged Assassin		
2	219	Anubarak	Ranged Assassin		
2	219	Anubarak	Ranged Assassin		
1	219	Anubarak		53.05	1518
2	220	Anubarak	Melee Assassin		
2	220	Anubarak	Tank		
2	220	Anubarak	Tank		
2	220	Anubarak	Ranged Assassin		
2	220	Anubarak	Ranged Assassin		
1	220	Anubarak		52.99	767
2	221	Anubarak	Tank		
2	221	Anubarak	Tank		
2	221	Anubarak	Ranged Assassin		
2	221	Anubarak	Ranged Assassin		
2	221	Anubarak	Ranged Assassin		
1	221	Anubarak		52.96	670
2	222	Anubarak	Support		
2	222	Anubarak	Tank		
2	222	Anubarak	Tank		
2	222	Anubarak	Bruiser		
2	222	Anubarak	Ranged Assassin		
1	222	Anubarak		52.75	102
2	223	Anubarak	Melee Assassin		
2	223	Anubarak	Tank		
2	223	Anubarak	Healer		
2	223	Anubarak	Ranged Assassin		
2	223	Anubarak	Ranged Assassin		
1	223	Anubarak		52.68	6125
2	224	Anubarak	Support		
2	224	Anubarak	Melee Assassin		
2	224	Anubarak	Tank		
2	224	Anubarak	Ranged Assassin		
2	224	Anubarak	Ranged Assassin		
1	224	Anubarak		52.22	481
2	225	Anubarak	Melee Assassin		
2	225	Anubarak	Melee Assassin		
2	225	Anubarak	Tank		
2	225	Anubarak	Healer		
2	225	Anubarak	Ranged Assassin		
1	225	Anubarak		52.07	1311
2	226	Anubarak	Support		
2	226	Anubarak	Tank		
2	226	Anubarak	Bruiser		
2	226	Anubarak	Healer		
2	226	Anubarak	Ranged Assassin		
1	226	Anubarak		51.18	1884
2	227	Anubarak	Tank		
2	227	Anubarak	Tank		
2	227	Anubarak	Healer		
2	227	Anubarak	Ranged Assassin		
2	227	Anubarak	Ranged Assassin		
1	227	Anubarak		51.11	2259
2	228	Anubarak	Support		
2	228	Anubarak	Melee Assassin		
2	228	Anubarak	Melee Assassin		
2	228	Anubarak	Tank		
2	228	Anubarak	Healer		
1	228	Anubarak		50.89	157
2	229	Anubarak	Support		
2	229	Anubarak	Melee Assassin		
2	229	Anubarak	Tank		
2	229	Anubarak	Healer		
2	229	Anubarak	Ranged Assassin		
1	229	Anubarak		50.76	1714
2	230	Anubarak	Tank		
2	230	Anubarak	Healer		
2	230	Anubarak	Healer		
2	230	Anubarak	Ranged Assassin		
2	230	Anubarak	Ranged Assassin		
1	230	Anubarak		50.57	123
2	231	Anubarak	Tank		
2	231	Anubarak	Tank		
2	231	Anubarak	Bruiser		
2	231	Anubarak	Healer		
2	231	Anubarak	Ranged Assassin		
1	231	Anubarak		50.49	902
2	232	Anubarak	Support		
2	232	Anubarak	Tank		
2	232	Anubarak	Ranged Assassin		
2	232	Anubarak	Ranged Assassin		
2	232	Anubarak	Ranged Assassin		
1	232	Anubarak		49.44	571
2	233	Anubarak	Support		
2	233	Anubarak	Tank		
2	233	Anubarak	Tank		
2	233	Anubarak	Ranged Assassin		
2	233	Anubarak	Ranged Assassin		
1	233	Anubarak		49.17	182
2	234	Anubarak	Support		
2	234	Anubarak	Melee Assassin		
2	234	Anubarak	Tank		
2	234	Anubarak	Bruiser		
2	234	Anubarak	Healer		
1	234	Anubarak		49.12	408
2	235	Anubarak	Melee Assassin		
2	235	Anubarak	Tank		
2	235	Anubarak	Tank		
2	235	Anubarak	Healer		
2	235	Anubarak	Ranged Assassin		
1	235	Anubarak		48.85	1023
2	236	Anubarak	Tank		
2	236	Anubarak	Healer		
2	236	Anubarak	Ranged Assassin		
2	236	Anubarak	Ranged Assassin		
2	236	Anubarak	Ranged Assassin		
1	236	Anubarak		48.76	5993
2	237	Anubarak	Tank		
2	237	Anubarak	Ranged Assassin		
2	237	Anubarak	Ranged Assassin		
2	237	Anubarak	Ranged Assassin		
2	237	Anubarak	Ranged Assassin		
1	237	Anubarak		47.89	1242
2	238	Anubarak	Support		
2	238	Anubarak	Tank		
2	238	Anubarak	Healer		
2	238	Anubarak	Ranged Assassin		
2	238	Anubarak	Ranged Assassin		
1	238	Anubarak		46.34	2558
2	239	Anubarak	Support		
2	239	Anubarak	Tank		
2	239	Anubarak	Bruiser		
2	239	Anubarak	Bruiser		
2	239	Anubarak	Healer		
1	239	Anubarak		45.96	178
2	240	Anubarak	Support		
2	240	Anubarak	Tank		
2	240	Anubarak	Tank		
2	240	Anubarak	Healer		
2	240	Anubarak	Ranged Assassin		
1	240	Anubarak		42.09	494
2	241	Artanis	Support		
2	241	Artanis	Bruiser		
2	241	Artanis	Bruiser		
2	241	Artanis	Bruiser		
2	241	Artanis	Ranged Assassin		
1	241	Artanis		65.09	257
2	242	Artanis	Melee Assassin		
2	242	Artanis	Tank		
2	242	Artanis	Bruiser		
2	242	Artanis	Bruiser		
2	242	Artanis	Ranged Assassin		
1	242	Artanis		59.86	228
2	243	Artanis	Melee Assassin		
2	243	Artanis	Bruiser		
2	243	Artanis	Healer		
2	243	Artanis	Healer		
2	243	Artanis	Ranged Assassin		
1	243	Artanis		58.31	140
2	244	Artanis	Bruiser		
2	244	Artanis	Bruiser		
2	244	Artanis	Healer		
2	244	Artanis	Healer		
2	244	Artanis	Ranged Assassin		
1	244	Artanis		58.02	123
2	245	Artanis	Support		
2	245	Artanis	Melee Assassin		
2	245	Artanis	Bruiser		
2	245	Artanis	Bruiser		
2	245	Artanis	Ranged Assassin		
1	245	Artanis		57.85	830
2	246	Artanis	Support		
2	246	Artanis	Tank		
2	246	Artanis	Bruiser		
2	246	Artanis	Bruiser		
2	246	Artanis	Ranged Assassin		
1	246	Artanis		56.92	655
2	247	Artanis	Support		
2	247	Artanis	Bruiser		
2	247	Artanis	Bruiser		
2	247	Artanis	Ranged Assassin		
2	247	Artanis	Ranged Assassin		
1	247	Artanis		56.68	1309
2	248	Artanis	Support		
2	248	Artanis	Melee Assassin		
2	248	Artanis	Tank		
2	248	Artanis	Bruiser		
2	248	Artanis	Ranged Assassin		
1	248	Artanis		55.95	766
2	249	Artanis	Tank		
2	249	Artanis	Bruiser		
2	249	Artanis	Bruiser		
2	249	Artanis	Ranged Assassin		
2	249	Artanis	Ranged Assassin		
1	249	Artanis		55.79	3715
2	250	Artanis	Melee Assassin		
2	250	Artanis	Bruiser		
2	250	Artanis	Bruiser		
2	250	Artanis	Ranged Assassin		
2	250	Artanis	Ranged Assassin		
1	250	Artanis		55.71	4060
2	251	Artanis	Bruiser		
2	251	Artanis	Bruiser		
2	251	Artanis	Bruiser		
2	251	Artanis	Ranged Assassin		
2	251	Artanis	Ranged Assassin		
1	251	Artanis		55.21	1148
2	252	Artanis	Bruiser		
2	252	Artanis	Healer		
2	252	Artanis	Healer		
2	252	Artanis	Ranged Assassin		
2	252	Artanis	Ranged Assassin		
1	252	Artanis		55.11	231
2	253	Artanis	Support		
2	253	Artanis	Tank		
2	253	Artanis	Bruiser		
2	253	Artanis	Ranged Assassin		
2	253	Artanis	Ranged Assassin		
1	253	Artanis		55.09	1169
2	254	Artanis	Support		
2	254	Artanis	Melee Assassin		
2	254	Artanis	Bruiser		
2	254	Artanis	Ranged Assassin		
2	254	Artanis	Ranged Assassin		
1	254	Artanis		54.8	1491
2	255	Artanis	Melee Assassin		
2	255	Artanis	Tank		
2	255	Artanis	Bruiser		
2	255	Artanis	Ranged Assassin		
2	255	Artanis	Ranged Assassin		
1	255	Artanis		54.36	4170
2	256	Artanis	Tank		
2	256	Artanis	Bruiser		
2	256	Artanis	Healer		
2	256	Artanis	Healer		
2	256	Artanis	Ranged Assassin		
1	256	Artanis		54	210
2	257	Artanis	Melee Assassin		
2	257	Artanis	Melee Assassin		
2	257	Artanis	Bruiser		
2	257	Artanis	Ranged Assassin		
2	257	Artanis	Ranged Assassin		
1	257	Artanis		53.95	2031
2	258	Artanis	Bruiser		
2	258	Artanis	Bruiser		
2	258	Artanis	Healer		
2	258	Artanis	Ranged Assassin		
2	258	Artanis	Ranged Assassin		
1	258	Artanis		53.67	10413
2	259	Artanis	Support		
2	259	Artanis	Melee Assassin		
2	259	Artanis	Bruiser		
2	259	Artanis	Healer		
2	259	Artanis	Ranged Assassin		
1	259	Artanis		53.67	3663
2	260	Artanis	Bruiser		
2	260	Artanis	Bruiser		
2	260	Artanis	Bruiser		
2	260	Artanis	Healer		
2	260	Artanis	Ranged Assassin		
1	260	Artanis		53.55	1549
2	261	Artanis	Tank		
2	261	Artanis	Bruiser		
2	261	Artanis	Healer		
2	261	Artanis	Ranged Assassin		
2	261	Artanis	Ranged Assassin		
1	261	Artanis		53.28	18364
2	262	Artanis	Melee Assassin		
2	262	Artanis	Bruiser		
2	262	Artanis	Healer		
2	262	Artanis	Ranged Assassin		
2	262	Artanis	Ranged Assassin		
1	262	Artanis		53.19	11476
2	263	Artanis	Bruiser		
2	263	Artanis	Bruiser		
2	263	Artanis	Ranged Assassin		
2	263	Artanis	Ranged Assassin		
2	263	Artanis	Ranged Assassin		
1	263	Artanis		53.19	3663
2	264	Artanis	Tank		
2	264	Artanis	Bruiser		
2	264	Artanis	Ranged Assassin		
2	264	Artanis	Ranged Assassin		
2	264	Artanis	Ranged Assassin		
1	264	Artanis		53.04	3440
2	265	Artanis	Support		
2	265	Artanis	Melee Assassin		
2	265	Artanis	Melee Assassin		
2	265	Artanis	Bruiser		
2	265	Artanis	Ranged Assassin		
1	265	Artanis		52.69	379
2	266	Artanis	Tank		
2	266	Artanis	Tank		
2	266	Artanis	Bruiser		
2	266	Artanis	Ranged Assassin		
2	266	Artanis	Ranged Assassin		
1	266	Artanis		52.66	740
2	267	Artanis	Melee Assassin		
2	267	Artanis	Bruiser		
2	267	Artanis	Ranged Assassin		
2	267	Artanis	Ranged Assassin		
2	267	Artanis	Ranged Assassin		
1	267	Artanis		52.62	4190
2	268	Artanis	Melee Assassin		
2	268	Artanis	Bruiser		
2	268	Artanis	Bruiser		
2	268	Artanis	Healer		
2	268	Artanis	Ranged Assassin		
1	268	Artanis		52.56	5100
2	269	Artanis	Support		
2	269	Artanis	Melee Assassin		
2	269	Artanis	Bruiser		
2	269	Artanis	Bruiser		
2	269	Artanis	Healer		
1	269	Artanis		52.23	726
2	270	Artanis	Support		
2	270	Artanis	Bruiser		
2	270	Artanis	Bruiser		
2	270	Artanis	Healer		
2	270	Artanis	Ranged Assassin		
1	270	Artanis		52.2	3246
2	271	Artanis	Support		
2	271	Artanis	Tank		
2	271	Artanis	Tank		
2	271	Artanis	Bruiser		
2	271	Artanis	Ranged Assassin		
1	271	Artanis		52.03	113
2	272	Artanis	Bruiser		
2	272	Artanis	Healer		
2	272	Artanis	Ranged Assassin		
2	272	Artanis	Ranged Assassin		
2	272	Artanis	Ranged Assassin		
1	272	Artanis		51.78	12536
2	273	Artanis	Melee Assassin		
2	273	Artanis	Melee Assassin		
2	273	Artanis	Bruiser		
2	273	Artanis	Healer		
2	273	Artanis	Ranged Assassin		
1	273	Artanis		51.46	2517
2	274	Artanis	Support		
2	274	Artanis	Bruiser		
2	274	Artanis	Ranged Assassin		
2	274	Artanis	Ranged Assassin		
2	274	Artanis	Ranged Assassin		
1	274	Artanis		51.2	1842
2	275	Artanis	Support		
2	275	Artanis	Bruiser		
2	275	Artanis	Healer		
2	275	Artanis	Ranged Assassin		
2	275	Artanis	Ranged Assassin		
1	275	Artanis		51.12	6033
2	276	Artanis	Melee Assassin		
2	276	Artanis	Tank		
2	276	Artanis	Bruiser		
2	276	Artanis	Healer		
2	276	Artanis	Ranged Assassin		
1	276	Artanis		51.08	8065
2	277	Artanis	Tank		
2	277	Artanis	Bruiser		
2	277	Artanis	Bruiser		
2	277	Artanis	Healer		
2	277	Artanis	Ranged Assassin		
1	277	Artanis		50.83	6312
2	278	Artanis	Support		
2	278	Artanis	Melee Assassin		
2	278	Artanis	Melee Assassin		
2	278	Artanis	Bruiser		
2	278	Artanis	Healer		
1	278	Artanis		49.97	352
2	279	Artanis	Bruiser		
2	279	Artanis	Ranged Assassin		
2	279	Artanis	Ranged Assassin		
2	279	Artanis	Ranged Assassin		
2	279	Artanis	Ranged Assassin		
1	279	Artanis		49.6	3610
2	280	Artanis	Support		
2	280	Artanis	Bruiser		
2	280	Artanis	Bruiser		
2	280	Artanis	Bruiser		
2	280	Artanis	Healer		
1	280	Artanis		49.41	221
2	281	Artanis	Support		
2	281	Artanis	Tank		
2	281	Artanis	Bruiser		
2	281	Artanis	Healer		
2	281	Artanis	Ranged Assassin		
1	281	Artanis		49.3	4565
2	282	Artanis	Melee Assassin		
2	282	Artanis	Tank		
2	282	Artanis	Bruiser		
2	282	Artanis	Bruiser		
2	282	Artanis	Healer		
1	282	Artanis		49.12	160
2	283	Artanis	Support		
